"dog_id","survey_year","mm_jr_date","mm_jr_location","mm_jr_location_description","mm_jr_number_practice_jog_trials","mm_jr_jog_trial_1_outcome","mm_jr_jog_trial_1_time_seconds","mm_jr_jog_trial_1_problems","mm_jr_jog_trial_2_outcome","mm_jr_jog_trial_2_time_seconds","mm_jr_jog_trial_2_problems","mm_jr_jog_trial_3_outcome","mm_jr_jog_trial_3_time_seconds","mm_jr_jog_trial_3_problems","mm_jr_jog_trials_motivation_treat","mm_jr_jog_trials_motivation_toy","mm_jr_jog_trials_motivation_verbal","mm_jr_jog_trials_motivation_clapping","mm_jr_jog_trials_motivation_none","mm_jr_jog_trials_motivation_other","mm_jr_jog_trials_motivation_other_description","mm_jr_number_practice_run_trials","mm_jr_run_trial_1_outcome","mm_jr_run_trial_1_time_seconds","mm_jr_run_trial_1_problems","mm_jr_run_trial_2_outcome","mm_jr_run_trial_2_time_seconds","mm_jr_run_trial_2_problems","mm_jr_run_trial_3_outcome","mm_jr_run_trial_3_time_seconds","mm_jr_run_trial_3_problems","mm_jr_run_trials_motivation_treat","mm_jr_run_trials_motivation_toy","mm_jr_run_trials_motivation_verbal","mm_jr_run_trials_motivation_clapping","mm_jr_run_trials_motivation_none","mm_jr_run_trials_motivation_other","mm_jr_run_trials_motivation_other_description"
79841,"annual_2022","2022-07-09",0,"Inside my house,  carpet footing",2,1,"5.36",NA,1,"5.49",NA,1,"4.59",NA,1,0,1,0,0,0,NA,1,1,"3.70",NA,1,"4.31",NA,1,"4.98",NA,1,0,1,0,0,0,NA
79910,"annual_2022","2022-08-08",0,"in my driveway",1,1,"2.95",NA,1,"2.97",NA,1,"2.85",NA,1,0,1,1,0,0,NA,1,1,"1.85",NA,1,"2.26",NA,1,"1.75",NA,0,1,1,0,0,1,"squeaking toy"
80099,"annual_2022","2022-07-10",1,"back patio - brick",3,1,"7.42",NA,1,"7.46",NA,1,"7.40",NA,1,0,0,0,0,0,NA,3,1,"4.06",NA,1,"5.03",NA,0,NA,"Ralphie got tired of the game and walked part of the way.",1,0,0,0,0,0,NA
80131,"annual_2023","2023-05-03",1,"on astro turf outside the patio door",3,1,"10",NA,1,"15",NA,1,"14",NA,1,0,0,0,0,0,NA,3,1,"9",NA,1,"8",NA,1,"9",NA,1,0,0,0,0,0,NA
80137,"annual_2023","2023-05-06",1,"Inside my house on wooden floor plus part carpet",2,1,"6.16",NA,1,"6.02",NA,1,"6.42",NA,1,0,1,0,0,0,NA,4,1,"5.04",NA,1,"4.87",NA,1,"4.08",NA,1,0,1,0,0,0,NA
80247,"annual_2023","2023-04-25",0,"Wood deck",2,1,"4.76",NA,1,"5.65",NA,1,"5.06",NA,1,0,1,0,0,0,NA,2,1,"1.56",NA,1,"1.90",NA,1,"1.38",NA,1,0,1,0,0,0,NA
80297,"annual_2023","2023-05-16",0,"My yard, grass",3,1,"4.06",NA,1,"4.01",NA,1,"3.75",NA,1,0,0,0,0,0,NA,2,1,"2.95",NA,1,"2.95",NA,1,"2.01",NA,1,0,0,0,0,0,NA
80300,"annual_2022","2022-07-04",1,"Driveway",1,1,"5.7",NA,1,"5.74",NA,1,"5.05",NA,0,0,1,0,0,0,NA,1,1,"352",NA,1,"4.04",NA,1,"4.06",NA,0,0,1,0,0,0,NA
80300,"annual_2023","2023-05-10",1,"my driveway",1,1,"5.52",NA,1,"4.49",NA,1,"4.71",NA,0,0,0,0,1,0,NA,1,1,"2.93",NA,1,"2.30",NA,1,"2.64",NA,0,0,1,1,0,0,NA
80304,"annual_2023","2023-05-25",0,"In the basement of our home; the floor is covered by carpet.",2,1,"6",NA,1,"5.90",NA,1,"5.80",NA,0,0,0,0,1,0,NA,1,1,"2.15",NA,1,"1.97",NA,1,"1.96",NA,1,0,1,0,0,0,NA
80407,"annual_2023","2023-05-28",1,"in my back yard",2,1,"6.3",NA,1,"5.98",NA,1,"6.31",NA,0,0,1,0,0,0,NA,2,1,"4.6",NA,1,"3.46",NA,1,"2.8",NA,0,0,1,0,0,0,NA
80418,"annual_2023","2023-05-14",0,"my fenced in back yard",2,1,"6.18",NA,1,"5.85",NA,1,"5.41",NA,1,0,0,0,0,0,NA,3,1,"2.52",NA,1,"3.32",NA,1,"2.85",NA,1,0,0,0,0,0,NA
80446,"annual_2023","2023-05-18",0,"at Confluence Park, Issaquah, concrete walk",2,1,"7.88",NA,1,"7.55",NA,1,"7.68",NA,1,0,1,0,0,0,NA,2,1,"4.02",NA,1,"4.57",NA,1,"3.98",NA,1,0,1,0,0,0,NA
80448,"annual_2023","2023-05-07",0,"in the back yard, on artificial grass",3,1,"6.01",NA,1,"6.07",NA,1,"6.11",NA,0,0,0,0,1,0,NA,4,1,"2.52",NA,1,"2.62",NA,1,"2.54",NA,1,0,1,0,0,0,NA
80495,"annual_2022","2022-07-16",0,"Concrete Driveway",2,1,"5.28",NA,1,"5.4",NA,1,"5.64",NA,0,0,1,0,0,0,NA,2,1,"2.72",NA,1,"3.31",NA,1,"3.43",NA,1,0,1,0,0,0,NA
80495,"annual_2023","2023-05-11",1,"Concrete Driveway",1,1,"6.4",NA,1,"6.67",NA,1,"6.32",NA,1,0,1,0,0,0,NA,1,1,"3.14",NA,1,"3.13",NA,1,"3.05",NA,1,0,1,0,0,0,NA
80554,"annual_2023","2023-05-14",1,"In my yard",3,1,"3.50",NA,1,"3.35",NA,1,"3.20",NA,1,0,0,0,0,0,NA,3,1,"2.14",NA,1,"2.02",NA,1,"1.93",NA,1,0,0,0,0,0,NA
80562,"annual_2023","2023-05-17",0,"yard",3,1,"6.11",NA,1,"4.91",NA,1,"5.5",NA,1,0,0,0,0,0,NA,3,1,"3.6",NA,1,"2.9",NA,1,"2.71",NA,1,0,0,0,0,0,NA
80570,"annual_2023","2023-05-29",0,"my  fenced in  backyard",3,1,"6.56",NA,1,"5.87",NA,1,"5.32",NA,1,0,1,0,0,0,NA,3,1,"4.20",NA,1,"3.07",NA,1,"2.85",NA,1,0,1,0,0,0,NA
80589,"annual_2023","2023-05-10",0,"in my yard, grass",3,1,"5.35",NA,1,"5.20",NA,1,"5.29",NA,1,0,0,0,0,1,"person at end of course she really likes",3,1,"2.91",NA,1,"2.85",NA,0,NA,"she lost all interest/motivation in the activity. Note: we timed her during the three test practice runs and her third practice run time was 2.78. Maybe this time could be used as trial #1 time to give three total timed runs?",1,0,1,0,0,1,"one of her favorite people was at the end of the course encouraging her to run."
80608,"annual_2023","2023-05-07",1,"outside on a cement drivement",2,1,"4.51",NA,1,"4.65",NA,1,"4.27",NA,1,0,0,0,0,0,NA,1,1,"2.06",NA,1,"2.23",NA,1,"1.91",NA,0,1,0,0,0,0,NA
80655,"annual_2023","2023-04-15",1,"Sidewalk in back yard",3,1,"3.75",NA,1,"2.77",NA,1,"3.11",NA,1,0,0,0,0,0,NA,3,1,"2.75",NA,1,"2.93",NA,1,"2.79",NA,1,0,1,0,0,0,NA
80679,"annual_2023","2023-05-16",1,"Palouse river crossing - wood",1,1,"6.65",NA,1,"5.08",NA,1,"4.92",NA,0,0,1,0,0,0,NA,1,1,"6.65",NA,1,"5.08",NA,1,"4.92",NA,0,0,1,0,0,0,NA
80769,"annual_2023","2023-05-09",0,"our concrete driveway",2,1,"5.51",NA,1,"5.24",NA,1,"5.03",NA,1,0,0,0,0,0,NA,3,1,"2.37",NA,1,"1.98",NA,1,"1.92",NA,1,0,0,0,0,0,NA
80862,"annual_2023","2023-05-11",0,"Flat paved road in a nearby cemetery",2,1,"6.03",NA,1,"7.04",NA,1,"7.25",NA,0,0,1,0,0,0,NA,1,1,"3.13",NA,1,"3.21",NA,1,"2.83",NA,0,0,1,0,0,0,NA
80869,"annual_2023","2023-04-09",0,"Driveway",2,1,"5",NA,1,"3.8",NA,1,"3.9",NA,0,0,0,0,0,1,"He loves to run",3,1,"3.1",NA,1,"3.0",NA,1,"3.0",NA,0,0,1,0,0,0,NA
80876,"annual_2023","2023-05-16",1,"Parking lot",4,1,"3.78",NA,1,"3.98",NA,1,"4.17",NA,1,0,0,0,0,0,NA,3,1,"3.38",NA,1,"2.93",NA,1,"2.71",NA,1,0,1,1,0,0,NA
80918,"annual_2023","2023-05-13",1,"In my yard on grass and dirt",3,1,"8.57",NA,1,"7.60",NA,1,"6.20",NA,1,0,0,0,0,0,NA,2,1,"4.62",NA,1,"3.28",NA,1,"2.80",NA,1,0,0,0,0,0,NA
80938,"annual_2023","2023-05-24",0,"inside my house, hardwood floor, with carpet on last 1.4m",3,1,"4.84",NA,1,"3.99",NA,1,"3.93",NA,1,0,0,0,0,0,NA,3,1,"2.52",NA,1,"3.05",NA,1,"3.26",NA,1,0,1,0,0,0,NA
80954,"annual_2023","2023-05-15",1,"in the yard of a fenced in area outside my house",1,1,"7.00",NA,1,"7.20",NA,1,"6.21",NA,1,0,0,0,0,0,NA,1,1,"4.00",NA,1,"2.78",NA,1,"3.01",NA,1,0,0,0,0,0,NA
80959,"annual_2022","2022-07-12",0,"my concrete driveway",3,1,"5.30",NA,1,"6.07",NA,1,"5.49",NA,1,0,0,0,0,0,NA,3,1,"2.3",NA,1,"2.91",NA,1,"2.28",NA,1,0,0,0,0,0,NA
80994,"annual_2023","2023-04-27",1,"My yard",3,1,"467",NA,1,"470",NA,1,"480",NA,1,0,0,0,0,0,NA,1,1,"361",NA,1,"406",NA,1,"309",NA,1,0,0,0,0,0,NA
81015,"annual_2023","2023-05-09",0,"Inside my house.",1,1,"8.60",NA,0,NA,"Lumi got too excited. Stopped the trial.",0,NA,"He got too excited, thought it was game time.",0,0,0,0,1,0,NA,1,1,"6.20",NA,0,NA,"Way too exciting for Lumi, had to stop.",0,NA,"He thought it was game time.",0,0,0,0,1,0,NA
81052,"annual_2023","2023-04-28",0,"At the park across from my house",2,1,"4.35",NA,1,"4.53",NA,1,"4.32",NA,1,0,0,0,0,0,NA,2,1,"2.4",NA,1,"2.6",NA,1,"2.18",NA,1,0,0,0,0,0,NA
81109,"annual_2023","2023-04-09",0,"pool patio",3,1,"4.75",NA,1,"4.80",NA,1,"4.16",NA,1,0,0,0,0,0,NA,3,1,"4.5",NA,1,"4.5",NA,1,"4.2",NA,1,1,1,0,0,0,NA
81160,"annual_2023","2023-05-24",0,"my backyard",2,1,"4.33",NA,1,"4.34",NA,1,"3.87",NA,0,0,1,1,0,0,NA,2,1,"2.01",NA,1,"2.08",NA,1,"1.98",NA,0,0,1,1,0,0,NA
81165,"annual_2023","2023-05-21",1,"concrete outside cul de sac",1,1,"47",NA,1,"48",NA,1,"40",NA,0,0,0,0,1,0,NA,1,1,"34",NA,1,"32",NA,1,"33",NA,0,0,0,0,1,0,NA
81204,"annual_2023","2023-05-12",0,"backyard",3,1,"3.42",NA,1,"2.78",NA,1,"2.99",NA,1,0,1,0,0,0,NA,1,1,"1.58",NA,1,"1.57",NA,1,"1.60",NA,1,0,1,0,0,0,NA
81209,"annual_2023","2023-05-10",0,"set up course in agility field, on grass",3,1,"06.02",NA,1,"05.03",NA,1,"04.75",NA,0,0,0,0,0,1,"stood at other end of area and called him to me. I had a 3rd person handle the leash as I did not trot with him to finish line",3,1,"02.03",NA,1,"02.02",NA,1,"02.03",NA,0,0,0,0,0,1,"I stood at finish line and called the dog.  Gave praise and a cookie at finish line.  Handler did not need to run as it was done off lead"
81218,"annual_2022","2022-07-14",0,"Back yard between large tree Ava side garden",3,1,"8.02",NA,1,"7.15",NA,1,"8.96",NA,0,0,1,0,0,1,"Jumped up and down with him when he finished",2,1,"2.98",NA,1,"4.01",NA,0,NA,"He sat down for a couple of seconds deciding if he wanted to run again or not then he decided to but his time ended up at 8.47. 😂",0,0,1,1,0,1,"Jumping up and down"
81276,"annual_2022","2022-07-03",1,"Backyard",3,1,"5.31",NA,1,"5.03",NA,1,"4.76",NA,0,0,0,0,1,0,NA,3,0,NA,"We have an empty lot with cats and goohwrs and he is highly motivated to watch them.",0,NA,"Same",0,NA,"Same",1,0,1,1,0,0,NA
81279,"annual_2022","2022-07-25",0,"dog park at apartment",3,1,"6.65",NA,1,"7.47",NA,1,"5.61",NA,1,0,1,0,0,0,NA,3,1,"8.01",NA,1,"6.30",NA,1,"7.48",NA,1,0,1,0,0,0,NA
81493,"annual_2023","2023-05-14",1,"black top driveway in front yard",3,1,"3.15",NA,1,"3.18",NA,1,"2.71",NA,0,0,1,0,0,0,NA,2,1,"3.10",NA,1,"3.15",NA,1,"2.51",NA,0,0,1,0,0,0,NA
81537,"annual_2023","2023-05-27",0,"Outside driveway, dirt",2,1,"3.73",NA,1,"4.26",NA,1,"4.53",NA,0,0,0,0,1,0,NA,1,1,"2.4",NA,1,"2.42",NA,1,"2.59",NA,0,0,1,0,0,0,NA
81583,"annual_2023","2023-05-19",1,"back yard/ grass",3,0,NA,"she sprinted to the finishing line and went off course",0,NA,"She sprinted and strayed off course",1,"2.93",NA,0,0,0,0,1,0,NA,2,1,"1.86",NA,1,"1.76",NA,1,"1.89",NA,0,0,0,0,1,0,NA
81600,"annual_2023","2023-05-03",0,"in our yard on grass",5,1,"4.16",NA,1,"4.39",NA,1,"4.21",NA,1,0,0,0,0,0,NA,3,1,"3.56",NA,1,"3.01",NA,1,"2.51",NA,1,0,1,0,0,0,NA
81771,"annual_2022","2022-09-01",0,"in my friend's fenced yard, grass",2,1,"3.09",NA,1,"2.96",NA,1,"3.01",NA,0,0,0,0,0,1,"there was a reward (chicken) but she didn't need it.  I had to remind her at the end that there was a reward. It wasn't really a motivator.",1,0,NA,"I was attacked by a colony (army?) of ants, which I realized as we completed the jog activity.  My feet have been swollen and super itchy -- AWFUL! I can still do this running activity if you give me some more time, but I seem to keep asking for some special thing so let me know.",0,NA,"see above",0,NA,"see above",0,0,0,0,1,0,NA
81844,"annual_2023","2023-05-09",0,"Driveway",4,0,NA,"Dolly was uncooperative",0,NA,"Dolly tried to chew leash",0,NA,"Dolly jumped playfully",1,0,1,0,0,0,NA,3,0,NA,"Dolly stopped before 10 meters",1,"2.86",NA,0,NA,"Doll was distracted by my assistant",1,0,1,0,0,0,NA
81851,"annual_2023","2023-04-27",0,"in my backyard on grass",2,1,"3.85",NA,1,"3.87",NA,1,"3.54",NA,1,0,1,0,0,0,NA,1,1,"1.79",NA,1,"2.11",NA,1,"2.12",NA,1,0,1,0,0,0,NA
81855,"annual_2023","2023-05-22",0,"in my yard",2,1,"6.2",NA,1,"6.2",NA,1,"6.2",NA,1,0,0,0,0,0,NA,2,1,"3.17",NA,1,"4.17",NA,1,"3.2",NA,1,0,0,0,0,0,NA
81980,"annual_2023","2023-04-15",0,"In the yard, top of leach field",3,1,"2.4",NA,1,"2.6",NA,1,"2.4",NA,0,0,0,0,1,0,NA,3,1,"108",NA,1,"1.8",NA,1,"1.8",NA,0,0,1,0,0,0,NA
82003,"annual_2022","2022-07-23",0,"Street outside home. Concrete.",1,1,"2.84",NA,1,"2.82",NA,1,"2.91",NA,1,0,1,0,0,0,NA,1,1,"2.44",NA,1,"2.47",NA,1,"3.13",NA,1,0,1,0,0,0,NA
82284,"annual_2022","2022-07-11",0,"Grass, back yard",2,1,"6.44",NA,1,"4.50",NA,1,"4.89",NA,0,0,0,0,1,0,NA,1,1,"4.35",NA,1,"4.77",NA,1,"7.28",NA,0,0,1,0,0,0,NA
82284,"annual_2023","2023-05-06",1,"Grass, back yard",3,1,"6.5",NA,1,"6.2",NA,1,"5.3",NA,0,0,1,0,0,0,NA,3,1,"2.38",NA,1,"1.54",NA,1,"2.57",NA,0,0,1,0,0,0,NA
82316,"annual_2023","2023-05-28",0,"concrete outside my house",3,1,"5.60",NA,1,"5.53",NA,1,"6.73",NA,0,0,1,0,0,0,NA,3,1,"2.87",NA,1,"3.50",NA,1,"3.36",NA,0,0,1,0,0,0,NA
82329,"annual_2023","2023-05-26",0,"In my back yard along the right fence",2,1,"4.93",NA,1,"4.87",NA,1,"4.69",NA,0,0,0,0,1,0,NA,1,1,"1.63",NA,1,"1.58",NA,1,"1.51",NA,0,0,0,0,1,0,NA
82356,"annual_2022","2022-07-20",1,"in my yard",3,1,"3.44",NA,1,"3.33",NA,1,"2.99",NA,0,0,1,0,0,0,NA,3,1,"1.80",NA,1,"1.94",NA,1,"1.95",NA,0,0,1,0,0,0,NA
82379,"annual_2023","2023-05-23",1,"in the yard",2,1,"4.17",NA,1,"5.68",NA,1,"4.76",NA,0,1,0,0,0,0,NA,2,1,"2.65",NA,1,"2.45",NA,1,"2.52",NA,0,1,0,0,0,0,NA
82443,"annual_2023","2023-05-24",1,"neighborhood cul de sac, concrete",3,1,"4.41",NA,1,"4.69",NA,1,"4.56",NA,0,0,0,0,1,0,NA,3,1,"2.26",NA,1,"2.09",NA,1,"2.29",NA,0,0,0,0,0,1,"person"
82456,"annual_2022","2022-07-11",0,"Sidewalk outside our house",2,1,"5.20",NA,1,"4.95",NA,1,"5.45",NA,1,0,1,0,0,0,NA,1,1,"4.26",NA,1,"3.03",NA,1,"3.75",NA,0,1,1,0,0,0,NA
82456,"annual_2023","2023-04-26",1,"Sidewalk outside our house",1,1,"5.37",NA,1,"5.50",NA,1,"6.14",NA,1,0,1,0,0,0,NA,2,1,"3.55",NA,1,"4.30",NA,1,"5.23",NA,1,1,0,0,0,1,"Handler ran in front of the dog to the finish line."
82460,"annual_2023","2023-04-29",1,"Back yard, grass, dirt",1,1,"6.12",NA,1,"6.17",NA,1,"6.47",NA,1,0,1,0,0,0,NA,1,1,"1.60",NA,1,"2.25",NA,1,"2.19",NA,1,0,1,0,0,0,NA
82470,"annual_2023","2023-06-04",1,"My backyard on grass",2,1,"4.95",NA,1,"4.06",NA,1,"4.60",NA,0,0,1,0,0,0,NA,1,1,"2.63",NA,1,"2.73",NA,0,NA,"Ran off course to run to the fence.",0,0,1,1,0,0,NA
82483,"annual_2022","2022-07-24",0,"in our yard, grass",1,1,"6.70",NA,1,"5.25",NA,1,"4.95",NA,0,0,0,0,1,0,NA,4,1,"2.03",NA,1,"1.92",NA,1,"1.69",NA,1,0,0,0,0,0,NA
82510,"annual_2022","2022-07-14",0,"Neighborhood street",2,1,"3.17",NA,1,"3.33",NA,1,"3.86",NA,1,0,0,0,0,0,NA,1,1,"1.86",NA,1,"1.53",NA,1,"1.87",NA,1,0,0,0,0,0,NA
82510,"annual_2023","2023-05-15",1,"outside concrete",2,1,"3.08",NA,1,"3.12",NA,1,"3.45",NA,1,0,0,0,0,0,NA,2,1,"2.27",NA,1,"2.00",NA,1,"2.20",NA,1,0,0,0,0,0,NA
82554,"annual_2023","2023-05-12",0,"outside in a fenced courtyard",3,1,"6.31",NA,1,"6.24",NA,1,"6.53",NA,1,0,1,0,0,0,NA,3,1,"4.53",NA,1,"5.80",NA,0,NA,"She completed course but timer had issue",0,1,1,0,0,0,NA
82583,"annual_2023","2023-05-01",0,"In my cabin drive",1,1,"7",NA,1,"5.5",NA,1,"5",NA,1,0,1,0,0,0,NA,1,1,"5.5",NA,1,"4.5",NA,1,"4.5",NA,1,0,1,0,0,0,NA
82596,"annual_2023","2023-05-13",0,"Inside our shop",3,1,"4.75",NA,1,"4.33",NA,1,"4.73",NA,1,0,1,0,0,0,NA,3,1,"3.06",NA,1,"2.78",NA,1,"2.95",NA,1,0,1,0,0,0,NA
82605,"annual_2023","2023-05-12",0,"rought concrete patio in back yard",5,1,"7.83",NA,1,"8.36",NA,1,"6.77",NA,1,0,0,0,0,0,NA,3,1,"3.81",NA,1,"2.82",NA,1,"2.64",NA,1,0,0,0,0,0,NA
82677,"annual_2023","2023-05-19",1,"home laminate flooring",1,1,"8.41",NA,1,"7.61",NA,1,"6.38",NA,1,0,1,0,0,0,NA,1,1,"5.05",NA,1,"4.93",NA,1,"4.51",NA,1,0,1,0,0,0,NA
82701,"annual_2023","2023-05-14",0,"street outside my house; asphalt",3,1,"2.9",NA,1,"3.4",NA,1,"3.1",NA,1,0,1,0,0,0,NA,4,1,"1.9",NA,1,"1.9",NA,1,"1.8",NA,1,0,1,0,0,0,NA
82746,"annual_2023","2023-04-23",1,"driveway, asphalt",3,1,"6.38",NA,1,"6.15",NA,1,"6.43",NA,0,0,0,0,1,0,NA,3,1,"3.43",NA,1,"3.73",NA,1,"3.63",NA,1,0,0,0,0,0,NA
82781,"annual_2023","2023-05-19",1,"in my yard",3,1,"11.48",NA,1,"4.73",NA,1,"3.30",NA,1,0,0,0,0,0,NA,3,1,"7.80",NA,1,"5.80",NA,1,"4.73",NA,1,0,0,0,0,0,NA
82800,"annual_2023","2023-05-06",1,"in local park with grass/dirt",2,1,"6.31",NA,1,"6.36",NA,1,"5.55",NA,1,0,1,0,0,0,NA,1,1,"3.63",NA,1,"4.01",NA,1,"3.81",NA,1,0,1,1,0,0,NA
82839,"annual_2023","2023-04-12",0,"Outdoor, dirt, on a public land that hasn't been developed.",2,1,"3.45",NA,1,"3.75",NA,1,"3.76",NA,0,0,0,0,1,0,NA,3,1,"2.74",NA,1,"2.51",NA,1,"3.10",NA,0,0,0,0,0,1,"I had to stand 10 - 15m from the finish line for my dog to be motivated to run.  If I stood at the finish line, he wasn't motivated to run because I was close enough.  He just walked or jogged to come to me.  The greater the distance, the greater his motivation to run back to me."
82930,"annual_2023","2023-04-20",0,"In my yard",3,1,"04.14",NA,1,"03.80",NA,1,"04.37",NA,0,0,1,0,0,0,NA,3,1,"02.07",NA,1,"02.01",NA,1,"01.87",NA,1,0,0,0,0,0,NA
82931,"annual_2023","2023-05-06",1,"in my backyard",1,1,"4.65",NA,1,"3.17",NA,1,"3.10",NA,0,1,0,0,0,0,NA,1,1,"2.40",NA,1,"2.40",NA,1,"2.36",NA,0,1,0,0,0,0,NA
82951,"annual_2022","2022-07-12",0,"In my fenced-in backyard on a brick path.",3,1,"6.63",NA,0,NA,"He broke into a run for 3 steps.  His time was 6.33",1,"6.96",NA,1,0,1,0,0,0,NA,1,1,"2.48",NA,1,"2.54",NA,1,"2.81",NA,1,0,1,0,0,0,NA
82951,"annual_2023","2023-04-22",1,"in backyard on brick walkway",3,1,"5.38",NA,1,"5.44",NA,1,"5.68",NA,0,0,1,0,0,0,NA,2,1,"3.26",NA,1,"2.89",NA,1,"3.44",NA,1,0,0,0,0,1,"He always wants to run to his ""Mom""!"
83123,"annual_2022","2022-07-24",0,"back yard",1,1,"4.67",NA,1,"4.54",NA,1,"4.05",NA,1,0,0,0,0,0,NA,1,1,"2.07",NA,1,"2.04",NA,1,"2.05",NA,1,0,0,0,0,0,NA
83137,"annual_2022","2022-07-18",0,"Test was run in our backyard outside, level grass that was moist at the time of the test. This location is also the location that Tea frequents off leash for bathroom breaks. The outdoor temp 90 degrees. Tea's rectal temp was 100.2 before the run and 101.2 after the run (6 total runs- 2 practice runs and a 3 legit runs). Temp was taken to ensure that Tea was not overheating for this activity. All the runs were done consecutively.",3,1,"3.92",NA,1,"3.90",NA,1,"3.79",NA,0,0,0,0,1,0,NA,2,1,"2.68",NA,1,"276",NA,1,"2.43",NA,0,0,1,0,0,0,NA
83137,"annual_2023","2023-05-18",1,"back yard on grass with slight incline (est ~1-2% grade incline)",1,1,"2.78",NA,1,"2.76",NA,1,"2.88",NA,0,0,0,0,1,0,NA,1,1,"1.85",NA,1,"1.85",NA,1,"1.65",NA,1,0,0,0,0,0,NA
83192,"annual_2023","2023-05-19",0,"outdoors on a large, flat parking area adjacent to the garage.",2,1,"5.05",NA,1,"4.58",NA,1,"4.80",NA,0,0,1,0,0,0,NA,2,1,"3.01",NA,1,"3.08",NA,1,"3.07",NA,0,0,1,0,0,0,NA
83203,"annual_2023","2023-04-29",0,"sidewalk of own home",2,1,"5.29",NA,1,"5.32",NA,1,"5.86",NA,0,0,0,0,1,0,NA,1,1,"1.71",NA,1,"1.62",NA,1,"1.62",NA,1,0,0,0,0,0,NA
83239,"annual_2023","2023-05-07",0,"In my fenced in backyard on freshly mowed grass. Temperature 71 degrees with low humidity",2,1,"4.55",NA,1,"4.47",NA,1,"4.18",NA,1,0,0,0,0,0,NA,3,1,"1.74",NA,1,"1.78",NA,1,"1.80",NA,1,0,0,0,0,0,NA
83321,"annual_2023","2023-05-14",0,"In my yard",3,1,"5.51",NA,1,"4.66",NA,1,"5.38",NA,0,0,1,0,0,0,NA,3,1,"2.52",NA,1,"2.55",NA,1,"2.38",NA,1,0,1,0,0,0,NA
83335,"annual_2023","2023-04-23",0,"back yard",3,1,"3.81",NA,1,"3.59",NA,1,"3.95",NA,0,0,0,0,0,1,"ball",2,1,"1.24",NA,1,"1.25",NA,1,"1.20",NA,0,0,0,0,0,1,"ball"
83369,"annual_2023","2023-05-23",0,"Backyard",3,1,"5.66",NA,1,"5.42",NA,1,"5.15",NA,1,0,0,0,0,0,NA,2,1,"2.5",NA,1,"2.61",NA,1,"2.63",NA,1,0,0,0,0,0,NA
83383,"annual_2023","2023-05-11",1,"Basement carpet",3,1,"5.78",NA,1,"6.39",NA,1,"5.70",NA,1,0,0,1,0,0,NA,2,1,"2.65",NA,1,"2.67",NA,1,"2.68",NA,0,1,1,1,0,0,NA
83434,"annual_2022","2022-07-16",1,"inside house",3,1,"6.07",NA,1,"6.56",NA,1,"6.91",NA,0,0,1,0,0,0,NA,2,1,"3.19",NA,1,"3.66",NA,1,"3.47",NA,1,0,1,0,0,0,NA
83490,"annual_2023","2023-05-23",0,"Sidewalk (concrete) from mailbox towards corner",2,1,"7.85",NA,1,"7.34",NA,1,"6.97",NA,1,0,0,0,0,0,NA,1,1,"4.18",NA,1,"3.41",NA,1,"2.76",NA,0,1,0,0,0,0,NA
83557,"annual_2023","2023-05-19",0,"concrete sidewalk in front of our house",2,1,"4.47",NA,1,"4.68",NA,1,"4.77",NA,0,0,1,0,0,0,NA,2,1,"3.31",NA,1,"3.28",NA,1,"3.38",NA,0,0,1,0,0,0,NA
83616,"annual_2023","2023-05-17",0,"driveway",3,1,"5.85",NA,1,"5.43",NA,1,"5.62",NA,0,0,1,0,0,0,NA,3,1,"4.13",NA,1,"4.30",NA,1,"4",NA,0,0,1,0,0,0,NA
83619,"annual_2023","2023-05-07",1,"our street- surface is asphalt.",4,1,"4.79",NA,1,"4.47",NA,1,"4.62",NA,0,0,1,0,0,0,NA,1,1,"1.26",NA,1,"1.66",NA,1,"1.77",NA,0,0,1,0,0,0,NA
83621,"annual_2023","2023-05-07",1,"farm field access isolated outside on blacktop",1,1,"3.53",NA,1,"3.00",NA,1,"3.25",NA,0,0,1,0,0,0,NA,1,1,"2.08",NA,1,"1.73",NA,1,"2.06",NA,1,0,1,0,0,0,NA
83622,"annual_2023","2023-04-28",0,"apartment carpeted hallway",3,0,NA,"pulled on leash, wanted to run, not jog",0,NA,"pulled on leash, wanted to run, not jog",0,NA,"pulled on leash, wanted to run, not jog",0,0,0,0,1,0,NA,3,1,"3.06",NA,1,"3.23",NA,1,"2.9",NA,0,0,1,0,0,0,NA
83638,"annual_2023","2023-04-24",1,"In a grassy field of a park. (370)",3,1,"5.11",NA,1,"4.35",NA,1,"4.18",NA,0,0,0,0,0,1,"Jogging with me is motivating enough for this exercise.",3,1,"1.48",NA,1,"1.65",NA,1,"1.61",NA,1,0,1,0,0,0,NA
83684,"annual_2023","2023-05-19",0,"In my fenced in backyard.",3,1,"4.36",NA,1,"4.49",NA,1,"4.82",NA,0,0,1,0,0,0,NA,4,1,"2.31",NA,1,"2.38",NA,1,"2.33",NA,0,1,0,0,0,0,NA
83735,"annual_2023","2023-05-23",0,"In my yard",1,1,"4.65",NA,1,"4.31",NA,1,"4.38",NA,1,0,1,0,0,0,NA,1,1,"5.80",NA,1,"5.15",NA,1,"5.40",NA,1,0,1,0,0,0,NA
