"dog_id","Sample_Year","DAP_Sample_ID","krt_cbc_total_wbcs","krt_cbc_abs_metamyelocytes","krt_cbc_abs_bands","krt_cbc_abs_neutrophils","krt_cbc_abs_lymphocytes","krt_cbc_abs_monocytes","krt_cbc_abs_eosinophils","krt_cbc_abs_basophils","krt_cbc_abs_other_cells","krt_cbc_rel_metamyelocytes","krt_cbc_rel_bands","krt_cbc_rel_neutrophils","krt_cbc_rel_lymphocytes","krt_cbc_rel_monocytes","krt_cbc_rel_eosinophils","krt_cbc_rel_basophils","krt_cbc_rel_other_cells","krt_cbc_rbc","krt_cbc_hgb","krt_cbc_hct","krt_cbc_pcv","krt_cbc_mcv","krt_cbc_mch","krt_cbc_mchc","krt_cbc_rdw","krt_cbc_plt","krt_cbc_mpv","krt_cbc_pct","krt_cbc_plt_quant","krt_cbc_plt_morph","krt_cbc_plt_morph_2","krt_cbc_plt_morph_num","krt_cbc_plt_morph_num_2","krt_cbc_nucleated_rbcs","krt_cbc_retic_per","krt_cbc_retic_abs","krt_cbc_rbc_morph","krt_cbc_rbc_morph_2","krt_cbc_rbc_morph_3","krt_cbc_rbc_morph_num","krt_cbc_rbc_morph_num_2","krt_cbc_rbc_morph_num_3","krt_cbc_wbc_morph","krt_cbc_wbc_morph_2","krt_cbc_wbc_morph_num","krt_cbc_hemoparasites","krt_cbc_test_comments"
83554,"precision_2","83554-precision_2-CBC",10.44,0,0,7.52,1.57,0.94,0.42,0,0,0,0,72,15,9,4,0,0,7.26,17.5,52.7,NA,72.6,24.1,33.2,12.6,NA,15.8,0.3,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.02,73.9,"Crenation",NA,NA,"1+",NA,NA,"Dohle Bodies","Reactive Lymphocytes","1+","None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
83734,"precision_1","83734-precision_1-CBC",4.65,0,0,2.74,1.77,0,0.14,0,0,0,0,59,38,0,3,0,0,7.8,19.9,59.4,NA,76.2,25.5,33.5,13.2,NA,16.8,0.26,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.68,53.1,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate.Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
83734,"precision_2","83734-precision_2-CBC",5.25,0,0,3.47,1.21,0.37,0.21,0,0,0,0,66,23,7,4,0,0,7.77,19.6,57.1,NA,73.5,25.2,34.3,13.4,NA,16,0.37,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.84,65.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
83855,"precision_1","83855-precision_1-CBC",6.21,0,0,4.22,1.61,0.31,0.06,0,0,0,0,68,26,5,1,0,0,7.08,17.4,50.9,NA,71.9,24.6,34.2,11.9,282,12.1,0.34,"Appear Adequate",NA,NA,NA,NA,NA,0.91,64.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
83855,"precision_2","83855-precision_2-CBC",4.69,0,0,3.33,1.17,0.19,0,0,0,0,0,71,25,4,0,0,0,7.2,17.3,53,53,73.6,24,32.6,11.7,258,10.3,0.27,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.46,33.4,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
83894,"precision_1","83894-precision_1-CBC",11.01,0,0,7.16,3.19,0.44,0.22,0,0,0,0,65,29,4,2,0,0,6.2,16.1,47.5,NA,76.6,26,33.9,11.7,400,13.4,0.54,"Appear Adequate",NA,NA,NA,NA,NA,1.02,63.2,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
83922,"precision_1","83922-precision_1-CBC",9.05,0,0,4.98,2.81,0.45,0.81,0,0,0,0,55,31,5,9,0,0,7.1,18.7,55.4,NA,78,26.3,33.8,11.5,253,9.1,0.23,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.09,77.4,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
83922,"precision_2","83922-precision_2-CBC",10.99,0,0,7.36,2.75,0.33,0.55,0,0,0,0,67,25,3,5,0,0,7.18,19.2,56.9,NA,79.2,26.7,33.7,11.8,321,9.2,0.29,"Appear Adequate",NA,NA,NA,NA,NA,1.45,104.3,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
84002,"precision_1","84002-precision_1-CBC",7.19,0,0,5.61,1.08,0.07,0.43,0,0,0,0,78,15,1,6,0,0,7.27,18.8,53.4,NA,73.5,25.9,35.2,11.5,NA,14.5,0.27,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.28,93.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84002,"precision_2","84002-precision_2-CBC",7.45,0,0,4.99,1.49,0.22,0.75,0,0,0,0,67,20,3,10,0,0,7.67,20.1,58.7,NA,76.5,26.2,34.2,11.7,227,15.6,0.35,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.08,83.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84008,"precision_1","84008-precision_1-CBC",6.38,0,0,3.19,2.49,0.26,0.45,0,0,0,0,50,39,4,7,0,0,7.4,17.9,53.2,NA,71.9,24.2,33.6,11.6,189,14.9,0.28,"Appear Adequate","Enlarged",NA,"1+",NA,1,0.82,60.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84008,"precision_2","84008-precision_2-CBC",7.14,0,0,4.36,2,0.5,0.29,0,0,0,0,61,28,7,4,0,0,7.35,18.7,54.1,NA,73.6,25.4,34.6,12.9,252,14,0.35,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.37,100.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","only rare poly seen"
84059,"precision_1","84059-precision_1-CBC",6.37,0,0,4.59,0.83,0.64,0.32,0,0,0,0,72,13,10,5,0,0,7.91,18.7,55,55,69.5,23.6,34,14.8,317,14,0.44,"Appear Adequate",NA,NA,NA,NA,NA,1.84,145.8,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
84235,"precision_1","84235-precision_1-CBC",5.27,0,0,3.95,0.9,0.11,0.32,0,0,0,0,75,17,2,6,0,0,7.78,19.3,57.7,NA,74.2,24.8,33.4,11.3,228,13,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.63,48.8,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
84269,"precision_1","84269-precision_1-CBC",6.73,0,0,3.77,2.15,0.27,0.54,0,0,0,0,56,32,4,8,0,0,8.22,19.3,57.8,NA,70.3,23.5,33.4,12.6,306,11.7,0.36,"Appear Adequate",NA,NA,NA,NA,NA,0.6,49.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84269,"precision_2","84269-precision_2-CBC",6,0,0,4.56,1.02,0.12,0.3,0,0,0,0,76,17,2,5,0,0,7.71,18,52.7,NA,68.4,23.3,34.2,12.7,246,11.5,0.28,"Appear Adequate",NA,NA,NA,NA,NA,0.67,52,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84325,"precision_1","84325-precision_1-CBC",7.15,0,0,4.93,1.93,0.14,0.14,0,0,0,0,69,27,2,2,0,0,6.99,17.9,52.6,NA,75.3,25.6,34,11.6,370,8.7,0.32,"Appear Adequate",NA,NA,NA,NA,1,1.74,121.2,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
84391,"precision_1","84391-precision_1-CBC",5.21,0,0,3.13,2.03,0.05,0,0,0,0,0,60,39,1,0,0,0,6.99,17.1,52.2,NA,74.7,24.5,32.8,11.5,NA,10.3,0.26,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.61,42.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84457,"precision_1","84457-precision_1-CBC",5.79,0,0,3.53,1.27,0.29,0.69,0,0,0,0,61,22,5,12,0,0,6.8,15.8,49.7,NA,73.1,23.2,31.8,11.8,188,12.3,0.23,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.53,36.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84533,"precision_1","84533-precision_1-CBC",9.81,0,0,5.59,2.35,0.59,1.28,0,0,0,0,57,24,6,13,0,0,5.12,13.4,38.5,NA,75.2,26.2,34.8,13.4,79,33.3,0.26,"Appear Decreased","Enlarged",NA,"4+",NA,NA,0.52,26.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Interpret the platelet count and MPV in conjunction with the breed and any historical CBC data. "
84533,"precision_2","84533-precision_2-CBC",10.78,0,0,6.9,2.05,0.75,1.08,0,0,0,0,64,19,7,10,0,0,5.86,15.2,44.7,NA,76.3,25.9,34,13.3,76,31.6,0.24,"Appear Decreased","Enlarged",NA,"2+",NA,1,1.33,77.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84841,"precision_1","84841-precision_1-CBC",9.47,0,0,5.97,1.89,0.66,0.95,0,0,0,0,63,20,7,10,0,0,8.3,18,53.2,NA,64.1,21.7,33.8,11.9,213,7.5,0.16,"Appear Adequate",NA,NA,NA,NA,NA,0.36,29.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84841,"precision_2","84841-precision_2-CBC",9.15,0,0,5.58,2.56,0.55,0.46,0,0,0,0,61,28,6,5,0,0,8.79,19.4,58.9,NA,67,22.1,32.9,12.3,NA,13.5,0.39,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.46,40.6,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
84950,"precision_1","84950-precision_1-CBC",9.37,0,0,5.72,2.44,0.47,0.75,0,0,0,0,61,26,5,8,0,0,8,18.3,57.8,NA,72.3,22.9,31.7,11.6,329,8.8,0.29,"Appear Adequate",NA,NA,NA,NA,NA,1.49,118.9,"Crenation","Polychromasia",NA,"4+","1+",NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
84950,"precision_2","84950-precision_2-CBC",8.01,0,0,5.45,1.84,0.4,0.32,0,0,0,0,68,23,5,4,0,0,8.08,18.1,55.3,NA,68.4,22.4,32.7,12.1,314,7.9,0.25,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.1,89.1,"Crenation",NA,NA,"4+",NA,NA,"Reactive Lymphocytes",NA,"1+","None Observed",NA
85009,"precision_1","85009-precision_1-CBC",7.8,0,0,4.84,1.79,0.47,0.7,0,0,0,0,62,23,6,9,0,0,6.47,15.3,47.5,NA,73.4,23.6,32.2,11.2,383,9.8,0.38,"Appear Adequate",NA,NA,NA,NA,NA,0.35,22.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85057,"precision_1","85057-precision_1-CBC",9.39,0,0,6.29,0.56,1.5,1.03,0,0,0,0,67,6,16,11,0,0,7.2,18.6,54.1,NA,75.1,25.8,34.4,12.1,191,10.8,0.21,"Appear Adequate",NA,NA,NA,NA,NA,1.09,78.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85057,"precision_2","85057-precision_2-CBC",7.25,0,0,4.71,0.8,0.65,1.09,0,0,0,0,65,11,9,15,0,0,7.75,19.3,60.1,NA,77.5,24.9,32.1,12.3,210,10.5,0.22,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.85,66.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85064,"precision_1","85064-precision_1-CBC",5.18,0,0,2.8,1.66,0.21,0.52,0,0,0,0,54,32,4,10,0,0,5.87,14.4,41.2,NA,70.2,24.5,35,11.9,199,15,0.3,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.49,28.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85082,"precision_1","85082-precision_1-CBC",5.41,0,0,3.73,0.87,0.32,0.49,0,0,0,0,69,16,6,9,0,0,7.9,18.1,56.3,NA,71.3,22.9,32.1,12.7,276,11.2,0.31,"Appear Adequate",NA,NA,NA,NA,NA,1.05,82.7,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85082,"precision_2","85082-precision_2-CBC",5.65,0,0,4.12,1.02,0.23,0.28,0,0,0,0,73,18,4,5,0,0,7.88,18.2,54.6,NA,69.3,23.1,33.3,13.1,321,12.5,0.4,"Appear Adequate",NA,NA,NA,NA,2,1.63,128.6,"Crenation","Polychromasia",NA,"1+","2+",NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
85199,"precision_1","85199-precision_1-CBC",7.13,0,0,4.06,1.93,0.14,1,0,0,0,0,57,27,2,14,0,0,7.7,17.9,53.2,NA,69.1,23.2,33.6,12.5,186,14.3,0.27,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.56,42.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85199,"precision_2","85199-precision_2-CBC",9.27,0,0,5.84,2.69,0.19,0.56,0,0,0,0,63,29,2,6,0,0,6.99,16,49.2,NA,70.4,22.9,32.5,12.8,277,13.6,0.38,"Appear Adequate",NA,NA,NA,NA,NA,0.63,44.3,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85251,"precision_1","85251-precision_1-CBC",8.6,0,0,3.78,2.84,0.09,1.89,0,0,0,0,44,33,1,22,0,0,6.61,16.1,49.6,NA,75,24.4,32.5,11.4,224,14.6,0.33,"Appear Adequate",NA,NA,NA,NA,NA,0.26,17.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85296,"precision_1","85296-precision_1-CBC",4.85,0,0,3.49,0.78,0.24,0.34,0,0,0,0,72,16,5,7,0,0,6.9,18,54.8,NA,79.4,26.1,32.8,11.5,249,10.2,0.25,"Appear Adequate",NA,NA,NA,NA,NA,0.75,51.4,"Crenation",NA,NA,"4+",NA,NA,"Reactive Lymphocytes",NA,"1+","None Observed",NA
85296,"precision_2","85296-precision_2-CBC",5.43,0,0,4.34,0.76,0.27,0.05,0,0,0,0,80,14,5,1,0,0,6.5,17.1,51.7,NA,79.5,26.3,33.1,11.9,NA,13.8,0.49,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.88,57.4,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"2+","None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
85388,"precision_1","85388-precision_1-CBC",7.05,0,0,4.86,1.27,0.49,0.42,0,0,0,0,69,18,7,6,0,0,7.54,19.1,57.6,NA,76.4,25.3,33.2,11.3,299,11.7,0.35,"Appear Adequate",NA,NA,NA,NA,NA,0.8,60.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85432,"precision_1","85432-precision_1-CBC",9.58,0,0,5.46,2.68,0.48,0.96,0,0,0,0,57,28,5,10,0,0,7.67,19,55.3,NA,72.1,24.8,34.4,11.5,242,10.9,0.26,"Appear Adequate",NA,NA,NA,NA,NA,1.02,78.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85432,"precision_2","85432-precision_2-CBC",8.68,0,0,6.16,1.3,0.78,0.43,0,0,0,0,71,15,9,5,0,0,6.19,14.8,45.9,NA,74.2,23.9,32.2,12.2,360,15.1,0.54,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.73,45.2,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85457,"precision_1","85457-precision_1-CBC",5.87,0,0,5.4,0.12,0.35,0,0,0,0,0,92,2,6,0,0,0,7.12,15,43.8,NA,61.5,21.1,34.2,11.8,447,10.3,0.46,"Appear Adequate",NA,NA,NA,NA,NA,0.46,32.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85504,"precision_1","85504-precision_1-CBC",5.5,0,0,3.63,1.54,0.22,0.11,0,0,0,0,66,28,4,2,0,0,8.16,19.9,57.5,NA,70.5,24.4,34.6,11.9,186,13.5,0.25,"Appear Adequate",NA,NA,NA,NA,NA,0.41,33.7,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85517,"precision_1","85517-precision_1-CBC",9.54,0,0,6.87,1.81,0.19,0.38,0.29,0,0,0,72,19,2,4,3,0,7.88,19.9,58.6,NA,74.4,25.3,34,11.6,284,14.2,0.4,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.18,93,"Crenation","See Comments",NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample; this affects the RBC indice results and can distort the appearance of red blood cells for microscopic evaluation. The red blood cell morphology could not be fully assessed in this patient due to the hemolysis. If clinically indicated, repeat analysis on a new sample is recommended."
85517,"precision_2","85517-precision_2-CBC",8.37,0,0,5.78,1.84,0.59,0.17,0,0,0,0,69,22,7,2,0,0,8.05,20.9,61.2,NA,76,26,34.2,11.7,285,12.7,0.36,"Appear Adequate",NA,NA,NA,NA,NA,0.66,53.2,"Crenation",NA,NA,"2+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
85564,"precision_1","85564-precision_1-CBC",5.54,0,0,3.21,1.88,0.17,0.28,0,0,0,0,58,34,3,5,0,0,7.65,18.9,57.2,NA,74.8,24.7,33,12.1,NA,12.6,0.47,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.23,94,"Crenation","Polychromasia",NA,"1+","1+",NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
85564,"precision_2","85564-precision_2-CBC",5.82,0,0,4.13,1.11,0.35,0.23,0,0,0,0,71,19,6,4,0,0,7.16,17.9,52.6,NA,73.5,25,34,11.5,311,13.6,0.42,"Appear Adequate",NA,NA,NA,NA,NA,0.63,44.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85576,"precision_1","85576-precision_1-CBC",8.2,0,0,5.9,1.8,0.41,0.08,0,0,0,0,72,22,5,1,0,0,7.25,18,52,NA,71.7,24.8,34.6,12.8,333,9.5,0.32,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.15,83.5,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85576,"precision_2","85576-precision_2-CBC",10.03,0,0,6.52,2.31,1.1,0.1,0,0,0,0,65,23,11,1,0,0,7.09,18.6,55.7,NA,78.6,26.2,33.4,12.3,340,10,0.34,"Appear Adequate",NA,NA,NA,NA,1,1,71.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85665,"precision_1","85665-precision_1-CBC",13.02,0,0,9.63,2.21,0.26,0.91,0,0,0,0,74,17,2,7,0,0,6.45,15.1,44.5,NA,69,23.4,33.9,14.6,335,9.7,0.32,"Appear Adequate",NA,NA,NA,NA,NA,0.47,30.6,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85665,"precision_2","85665-precision_2-CBC",11.88,0,0,7.13,3.09,0.95,0.71,0,0,0,0,60,26,8,6,0,0,6.03,14.7,44.3,NA,73.5,24.4,33.2,12.7,339,8.9,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.59,35.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85756,"precision_1","85756-precision_1-CBC",6.14,0,0,3.81,1.41,0.61,0.31,0,0,0,0,62,23,10,5,0,0,7.15,17.2,51.8,NA,72.4,24.1,33.2,11.6,170,10.1,0.17,"Appear Adequate",NA,NA,NA,NA,NA,0.8,57.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85756,"precision_2","85756-precision_2-CBC",6.18,0,0,3.83,1.42,0.19,0.74,0,0,0,0,62,23,3,12,0,0,7.84,18.9,59.6,NA,76,24.1,31.7,11.6,NA,23.3,0.36,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.85,66.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
85798,"precision_1","85798-precision_1-CBC",7.99,0,0,5.67,1.52,0.24,0.56,0,0,0,0,71,19,3,7,0,0,6.07,15.7,46,NA,75.8,25.9,34.1,11.6,299,14.6,0.44,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.4,24.5,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85798,"precision_2","85798-precision_2-CBC",7.58,0,0,5.31,1.52,0.38,0.38,0,0,0,0,70,20,5,5,0,0,6.21,16.3,49.7,NA,80,26.2,32.8,11.8,304,16,0.49,"Appear Adequate",NA,NA,NA,NA,NA,0.92,56.9,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
85878,"precision_1","85878-precision_1-CBC",13.23,0,0,9.26,2.38,0.4,1.19,0,0,0,0,70,18,3,9,0,0,6.71,16.8,51.7,NA,77,25,32.5,12.8,NA,11.1,0.19,"Appear Adequate","Clumped",NA,"Marked",NA,9,1.13,75.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","WBC count has been corrected due to increased numbers of nRBCs."
85878,"precision_2","85878-precision_2-CBC",11.05,0,0,5.64,4.64,0.44,0.33,0,0,0,0,51,42,4,3,0,0,6.63,16.9,51.2,NA,77.2,25.5,33,13.1,NA,10.7,0.37,"Appear Adequate","Clumped",NA,"Marked",NA,1,1.42,93.9,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
86415,"precision_1","86415-precision_1-CBC",5.08,0,0,3.35,1.32,0.36,0.05,0,0,0,0,66,26,7,1,0,0,6.37,15.5,46.7,NA,73.3,24.3,33.2,11,NA,17,0.22,"Appear Adequate","Clumped",NA,"Marked",NA,1,0.25,15.8,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
86415,"precision_2","86415-precision_2-CBC",9.7,0,0,7.47,1.07,0.97,0.19,0,0,0,0,77,11,10,2,0,0,5.66,14.5,42.5,NA,75.1,25.6,34.1,12,257,12.9,0.33,"Appear Adequate",NA,NA,NA,NA,NA,0.28,15.9,"Crenation","Acanthocytes",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
86416,"precision_1","86416-precision_1-CBC",6.87,0,0,3.16,3.02,0.27,0.41,0,0,0,0,46,44,4,6,0,0,6.67,17.6,50.9,NA,76.3,26.4,34.6,11.5,221,15.6,0.34,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.96,63.8,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
86416,"precision_2","86416-precision_2-CBC",6.63,0,0,3.45,1.59,0.33,1.26,0,0,0,0,52,24,5,19,0,0,6.35,16.6,49,NA,77.2,26.1,33.9,11.6,NA,18.2,0.51,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.29,18.7,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
86476,"precision_1","86476-precision_1-CBC",9.19,0,0,5.15,3.31,0.37,0.37,0,0,0,0,56,36,4,4,0,0,7.98,19.1,56.5,NA,70.8,23.9,33.8,11.5,NA,16.3,0.33,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.89,71.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
86524,"precision_1","86524-precision_1-CBC",6.38,0,0,3.19,2.17,0.38,0.64,0,0,0,0,50,34,6,10,0,0,7.97,19.5,56.8,NA,71.3,24.5,34.3,12,NA,22.8,0.23,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.97,77.4,"Crenation",NA,NA,"2+",NA,NA,"Reactive Lymphocytes",NA,"1+","None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
86524,"precision_2","86524-precision_2-CBC",5.46,0,0,3.44,1.09,0.55,0.38,0,0,0,0,63,20,10,7,0,0,7.91,19.9,57.8,NA,73.1,25.2,34.4,12,236,18.8,0.45,"Appear Adequate",NA,NA,NA,NA,NA,1.31,103.4,"Polychromasia",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs. Therefore, the automated data should be interpreted with slight caution in this case. "
86559,"precision_1","86559-precision_1-CBC",5.64,0,0,4.12,0.79,0.28,0.45,0,0,0,0,73,14,5,8,0,0,9.09,20.9,62.2,NA,68.4,23,33.6,12.9,NA,18.5,0.38,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.05,95.6,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
86624,"precision_1","86624-precision_1-CBC",9.56,0,0,7.17,1.82,0.29,0.29,0,0,0,0,75,19,3,3,0,0,7.13,17.8,53.4,NA,74.9,25,33.3,11.5,191,11.4,0.22,"Appear Adequate",NA,NA,NA,NA,NA,1.44,102.3,"Crenation","Polychromasia",NA,"4+","1+",NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
86624,"precision_2","86624-precision_2-CBC",9.14,0,0,6.12,2.1,0.46,0.46,0,0,0,0,67,23,5,5,0,0,7.33,18.3,55,NA,75,25,33.3,12.6,256,16.7,0.43,"Appear Adequate",NA,NA,NA,NA,NA,1.64,120.4,"Crenation","Polychromasia",NA,"2+","1+",NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
